Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   5.68 I: 104.06 D:  26.00 Tensão:6.65 V Temperatura ambiente:     20.09ºC
358,17 ; 300,08 ;   7,182909 ;   41,10
360,17 ; 299,99 ;   8,417173 ;   48,15
362,17 ; 300,05 ;   9,291516 ;   53,25
364,17 ; 300,09 ;   7,181611 ;   41,93
366,17 ; 300,05 ;   7,719319 ;   44,05
368,17 ; 300,10 ;   8,415516 ;   48,84
370,17 ; 300,05 ;   7,359931 ;   42,79
372,18 ; 300,14 ;   8,597814 ;   49,97
374,18 ; 300,04 ;   6,845199 ;   39,66
376,18 ; 300,09 ;   9,454112 ;   54,08
378,18 ; 300,06 ;   7,362892 ;   42,85
380,18 ; 300,08 ;   8,413234 ;   48,16
382,18 ; 300,13 ;   7,900110 ;   45,18
384,18 ; 300,06 ;   7,361266 ;   42,60
386,18 ; 300,05 ;   8,948581 ;   51,02
388,18 ; 300,05 ;   8,238916 ;   47,02
390,18 ; 300,09 ;   8,056483 ;   46,44
392,18 ; 300,03 ;   7,537489 ;   43,94
394,19 ; 300,01 ;   8,772243 ;   50,59
396,19 ; 300,08 ;   8,432400 ;   48,42
398,19 ; 300,03 ;   7,202650 ;   41,09
400,19 ; 300,09 ;   8,771798 ;   50,00
402,19 ; 300,05 ;   7,358757 ;   42,19
404,19 ; 299,98 ;   8,431628 ;   48,70
406,19 ; 300,02 ;   8,952594 ;   51,99
408,19 ; 300,03 ;   7,717626 ;   44,31
410,19 ; 300,03 ;   7,879317 ;   45,37
412,19 ; 300,03 ;   8,076401 ;   46,52
414,20 ; 300,02 ;   8,076527 ;   46,52
416,20 ; 300,04 ;   8,254744 ;   47,76
418,20 ; 300,03 ;   7,719369 ;   44,74
420,20 ; 300,08 ;   8,240506 ;   47,08
422,20 ; 300,12 ;   7,359730 ;   42,77
424,20 ; 299,99 ;   7,543289 ;   43,12
426,20 ; 300,03 ;   9,654024 ;   55,94
428,20 ; 299,97 ;   7,542053 ;   43,60
430,20 ; 299,98 ;   8,932969 ;   51,45
432,20 ; 300,08 ;   7,899251 ;   45,60
434,20 ; 300,09 ;   6,842216 ;   39,30
436,21 ; 300,03 ;   7,899740 ;   45,58
438,21 ; 300,04 ;   8,753626 ;   50,50
440,21 ; 300,06 ;   7,881058 ;   45,84
442,21 ; 300,08 ;   7,719322 ;   44,55
444,21 ; 300,03 ;   7,879410 ;   45,03
446,21 ; 300,14 ;   8,592159 ;   49,90
448,21 ; 299,98 ;   6,503835 ;   37,74
450,21 ; 300,02 ;   10,164731 ;   58,23
452,21 ; 300,06 ;   7,720509 ;   44,21
454,21 ; 299,97 ;   7,358309 ;   42,79
456,21 ; 299,96 ;   9,291858 ;   53,70
458,22 ; 300,01 ;   8,235314 ;   47,41
460,22 ; 299,96 ;   7,538038 ;   43,10
462,22 ; 300,06 ;   8,754283 ;   50,29
464,22 ; 299,98 ;   6,664553 ;   38,75
466,22 ; 299,99 ;   9,114869 ;   52,46
468,22 ; 300,01 ;   8,078520 ;   46,08
470,22 ; 300,05 ;   7,880612 ;   45,41
472,22 ; 300,02 ;   7,356483 ;   42,83
474,22 ; 299,99 ;   8,596605 ;   49,39
476,22 ; 299,99 ;   8,418016 ;   48,37
478,22 ; 300,09 ;   8,057285 ;   46,64
480,23 ; 300,06 ;   6,840834 ;   39,18
482,23 ; 300,02 ;   8,240103 ;   47,96
484,23 ; 300,03 ;   8,591406 ;   49,95
486,23 ; 300,10 ;   7,899198 ;   45,25
488,23 ; 300,02 ;   7,020662 ;   40,80
490,23 ; 300,03 ;   9,111695 ;   52,82
492,23 ; 299,96 ;   7,899796 ;   45,23
494,23 ; 300,05 ;   8,934412 ;   51,98
496,23 ; 300,05 ;   6,844071 ;   39,33
498,23 ; 300,06 ;   8,058753 ;   46,24
500,24 ; 299,97 ;   7,877589 ;   45,62
502,24 ; 300,03 ;   9,292209 ;   53,65
504,24 ; 300,02 ;   7,202611 ;   41,76
506,24 ; 299,97 ;   8,236165 ;   47,61
508,24 ; 299,94 ;   8,754063 ;   50,19
510,24 ; 299,94 ;   8,590740 ;   49,22
512,24 ; 299,99 ;   8,077494 ;   46,92
514,24 ; 300,05 ;   7,361035 ;   42,57
516,24 ; 300,10 ;   7,197830 ;   41,63
518,24 ; 300,08 ;   7,360919 ;   42,51
520,25 ; 300,03 ;   8,231674 ;   47,83
522,25 ; 299,92 ;   8,595363 ;   49,82
524,25 ; 300,10 ;   9,646932 ;   55,06
526,25 ; 300,03 ;   5,608845 ;   32,69
528,25 ; 300,09 ;   8,928290 ;   51,54
530,25 ; 300,04 ;   7,178116 ;   42,00
532,25 ; 299,99 ;   8,593477 ;   49,75
534,25 ; 300,06 ;   8,754630 ;   50,02
536,25 ; 300,06 ;   7,004024 ;   40,96
538,25 ; 300,01 ;   8,076252 ;   46,15
540,25 ; 299,90 ;   8,752594 ;   50,49
542,26 ; 300,01 ;   9,626561 ;   55,16
544,26 ; 299,94 ;   6,663108 ;   38,40
546,26 ; 299,94 ;   9,108888 ;   52,06
548,26 ; 300,02 ;   8,073854 ;   46,88
550,26 ; 300,02 ;   7,020456 ;   40,67
552,26 ; 300,01 ;   8,076109 ;   46,43
554,26 ; 299,96 ;   8,233998 ;   47,05
556,26 ; 300,02 ;   8,753749 ;   50,21
558,26 ; 300,04 ;   7,361310 ;   42,40
560,26 ; 300,02 ;   7,715602 ;   44,57
562,27 ; 300,08 ;   8,411447 ;   48,16
564,27 ; 300,01 ;   7,198092 ;   41,45
566,27 ; 300,05 ;   8,930903 ;   51,66
568,27 ; 300,08 ;   7,361305 ;   42,73
570,27 ; 300,01 ;   7,716361 ;   44,32
572,27 ; 300,03 ;   8,929889 ;   51,64
574,27 ; 300,08 ;   7,715642 ;   44,58
576,27 ; 299,98 ;   7,377137 ;   42,58
578,27 ; 300,12 ;   9,272279 ;   53,49
580,27 ; 300,03 ;   6,304990 ;   36,00
582,27 ; 300,09 ;   9,107613 ;   52,63
584,27 ; 300,09 ;   7,201207 ;   41,93
586,28 ; 300,02 ;   7,875919 ;   45,96
588,28 ; 300,13 ;   8,951889 ;   51,55
590,28 ; 300,02 ;   6,484453 ;   37,65
592,28 ; 300,03 ;   9,449322 ;   54,42
594,28 ; 300,03 ;   7,897631 ;   45,10
596,28 ; 299,98 ;   8,053105 ;   46,25
598,28 ; 300,01 ;   8,592768 ;   49,97
600,28 ; 299,98 ;   7,698905 ;   44,65
602,28 ; 299,99 ;   8,415433 ;   48,25
604,28 ; 300,03 ;   7,876020 ;   45,90
606,29 ; 300,05 ;   7,539291 ;   43,37
608,29 ; 299,97 ;   7,719256 ;   44,38
610,29 ; 300,06 ;   9,110239 ;   52,95
612,29 ; 300,01 ;   6,842639 ;   39,14
614,29 ; 300,02 ;   8,753248 ;   50,41
616,29 ; 299,98 ;   7,898056 ;   45,75
618,29 ; 299,97 ;   8,413148 ;   48,81
620,29 ; 300,02 ;   8,251191 ;   47,75
622,29 ; 300,01 ;   7,378040 ;   42,87
624,29 ; 300,04 ;   8,055317 ;   46,95
626,29 ; 299,97 ;   7,537903 ;   43,88
628,30 ; 299,90 ;   8,928803 ;   51,78
630,30 ; 300,06 ;   9,112245 ;   52,19
632,30 ; 300,06 ;   5,787010 ;   33,96
634,30 ; 299,99 ;   8,054337 ;   46,06
636,30 ; 300,02 ;   8,928072 ;   51,65
638,30 ; 300,03 ;   7,716249 ;   44,59
640,30 ; 300,06 ;   7,895200 ;   45,08
642,30 ; 300,02 ;   7,539287 ;   43,74
