Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   5.40 I: 120.00 D:  30.00 Tensão:6.669 V Temperatura ambiente:     24.22ºC
546,36 ; 250,08 ;   5,807373 ;   33,66
548,36 ; 249,95 ;   5,291276 ;   30,16
550,36 ; 249,97 ;   8,108874 ;   46,02
552,36 ; 250,02 ;   5,989401 ;   34,55
554,36 ; 249,97 ;   5,469543 ;   31,76
556,36 ; 249,95 ;   6,865508 ;   39,61
558,37 ; 249,95 ;   6,508274 ;   37,84
560,37 ; 249,95 ;   6,166760 ;   35,28
562,37 ; 249,91 ;   6,168531 ;   35,91
564,37 ; 249,95 ;   6,866026 ;   39,29
566,37 ; 250,00 ;   5,812008 ;   33,44
568,37 ; 249,91 ;   5,470047 ;   31,25
570,37 ; 249,95 ;   7,563079 ;   43,77
572,38 ; 249,98 ;   5,650111 ;   32,14
574,38 ; 250,02 ;   5,808514 ;   33,92
576,38 ; 249,99 ;   5,627874 ;   32,44
578,38 ; 249,95 ;   6,527637 ;   37,63
580,38 ; 249,97 ;   6,868807 ;   39,78
582,38 ; 249,91 ;   5,811092 ;   33,97
584,38 ; 250,02 ;   7,227492 ;   41,27
586,38 ; 249,95 ;   4,576329 ;   26,76
588,39 ; 250,04 ;   7,208986 ;   41,69
590,39 ; 250,06 ;   4,767195 ;   27,91
592,39 ; 250,05 ;   5,830133 ;   33,46
594,39 ; 250,13 ;   6,347268 ;   36,70
596,39 ; 250,00 ;   4,934073 ;   28,68
598,39 ; 250,06 ;   7,927610 ;   45,80
600,39 ; 249,95 ;   5,293684 ;   30,28
602,39 ; 249,98 ;   7,748215 ;   44,79
604,40 ; 250,00 ;   5,809145 ;   33,91
606,40 ; 249,98 ;   5,831889 ;   33,79
608,40 ; 249,99 ;   6,506541 ;   37,71
610,40 ; 249,97 ;   5,988790 ;   34,46
612,40 ; 250,00 ;   6,527852 ;   37,75
614,40 ; 250,02 ;   5,808215 ;   33,16
616,40 ; 250,04 ;   6,007810 ;   34,34
618,41 ; 249,89 ;   5,809491 ;   33,57
620,41 ; 249,95 ;   8,445592 ;   48,30
622,41 ; 249,95 ;   5,275012 ;   30,89
624,41 ; 249,98 ;   6,328391 ;   36,63
626,41 ; 250,04 ;   5,828367 ;   33,30
628,41 ; 249,95 ;   5,291430 ;   30,43
630,41 ; 249,98 ;   7,565140 ;   43,59
632,41 ; 250,02 ;   5,810804 ;   33,31
634,42 ; 249,98 ;   5,470355 ;   31,78
636,42 ; 249,98 ;   6,860537 ;   39,63
638,42 ; 249,99 ;   6,147168 ;   35,84
640,42 ; 249,98 ;   5,988370 ;   34,49
642,42 ; 250,00 ;   6,510538 ;   37,10
644,42 ; 249,99 ;   5,808627 ;   33,82
646,42 ; 250,08 ;   6,330651 ;   36,39
648,43 ; 250,04 ;   4,930268 ;   28,33
650,43 ; 249,91 ;   6,685388 ;   38,65
652,43 ; 250,00 ;   8,103627 ;   46,97
654,43 ; 249,98 ;   4,931960 ;   28,13
656,43 ; 249,95 ;   6,512581 ;   37,74
658,43 ; 250,09 ;   6,508656 ;   37,87
660,43 ; 249,97 ;   4,250266 ;   24,49
662,43 ; 250,00 ;   7,909913 ;   45,36
664,44 ; 250,04 ;   5,829992 ;   33,18
666,44 ; 250,08 ;   5,631269 ;   32,34
668,44 ; 250,00 ;   5,628610 ;   32,12
670,44 ; 250,05 ;   7,388067 ;   42,03
672,44 ; 250,00 ;   5,451875 ;   31,65
674,44 ; 249,99 ;   6,862323 ;   39,49
676,44 ; 250,04 ;   6,346761 ;   36,37
678,44 ; 249,95 ;   5,467052 ;   31,69
680,45 ; 249,98 ;   7,384584 ;   42,91
682,45 ; 249,98 ;   5,807103 ;   33,93
684,45 ; 249,99 ;   6,170393 ;   35,83
686,45 ; 250,06 ;   5,987406 ;   34,48
688,45 ; 249,98 ;   5,113595 ;   29,67
690,45 ; 250,00 ;   7,388754 ;   42,78
692,45 ; 249,98 ;   5,808953 ;   33,80
694,46 ; 249,99 ;   6,530277 ;   37,73
696,46 ; 249,99 ;   5,990989 ;   34,48
698,46 ; 249,99 ;   6,169929 ;   35,75
700,46 ; 249,97 ;   6,167873 ;   35,75
702,46 ; 250,13 ;   6,512441 ;   37,77
704,46 ; 250,08 ;   3,710265 ;   21,69
706,46 ; 249,95 ;   6,871339 ;   39,69
708,46 ; 249,91 ;   8,109295 ;   46,06
710,47 ; 249,91 ;   6,866727 ;   39,33
712,47 ; 249,95 ;   6,328722 ;   36,85
714,47 ; 249,98 ;   5,651192 ;   32,17
716,47 ; 249,98 ;   5,807583 ;   33,94
718,47 ; 250,05 ;   6,169085 ;   35,84
720,47 ; 250,04 ;   5,109583 ;   29,77
722,47 ; 250,10 ;   6,344803 ;   36,13
724,48 ; 250,06 ;   5,290901 ;   30,09
726,48 ; 250,04 ;   6,690050 ;   38,52
728,48 ; 250,05 ;   6,511479 ;   37,38
730,48 ; 250,00 ;   5,987334 ;   34,80
732,48 ; 250,05 ;   6,869483 ;   39,48
734,48 ; 249,95 ;   5,448676 ;   31,64
736,48 ; 249,93 ;   7,564924 ;   43,53
738,48 ; 249,95 ;   6,526473 ;   37,97
740,49 ; 249,95 ;   5,988225 ;   34,73
742,49 ; 249,95 ;   6,166070 ;   35,32
744,49 ; 250,00 ;   6,324984 ;   36,64
746,49 ; 250,05 ;   5,467524 ;   31,28
748,49 ; 250,05 ;   5,469752 ;   31,66
750,49 ; 249,95 ;   6,168200 ;   35,45
752,49 ; 249,95 ;   7,744359 ;   44,22
754,50 ; 250,09 ;   6,169746 ;   35,33
756,50 ; 250,05 ;   4,233983 ;   24,49
758,50 ; 250,00 ;   6,704061 ;   38,61
760,50 ; 250,00 ;   6,867080 ;   39,49
762,50 ; 250,08 ;   6,166119 ;   35,70
764,50 ; 250,05 ;   4,932115 ;   28,95
766,50 ; 250,02 ;   6,513977 ;   37,96
768,50 ; 250,04 ;   6,687753 ;   38,13
770,51 ; 250,04 ;   5,806922 ;   33,57
772,51 ; 249,98 ;   6,165642 ;   35,47
774,51 ; 250,06 ;   7,046295 ;   40,87
776,51 ; 250,00 ;   4,927444 ;   28,38
778,51 ; 249,95 ;   7,027691 ;   40,73
780,51 ; 250,02 ;   6,865626 ;   39,73
782,51 ; 249,98 ;   5,285752 ;   30,53
784,52 ; 249,95 ;   6,686827 ;   38,97
786,52 ; 249,98 ;   6,686337 ;   38,51
788,52 ; 249,97 ;   5,807704 ;   33,28
790,52 ; 249,99 ;   6,351161 ;   36,49
792,52 ; 249,95 ;   5,807771 ;   33,83
794,52 ; 249,97 ;   6,866199 ;   39,11
796,52 ; 249,95 ;   5,988397 ;   34,60
798,52 ; 250,04 ;   6,526368 ;   37,89
800,53 ; 250,02 ;   4,749678 ;   27,90
802,53 ; 250,00 ;   6,504387 ;   37,51
804,53 ; 250,02 ;   6,350215 ;   36,96
806,53 ; 250,00 ;   5,808285 ;   33,67
808,53 ; 249,95 ;   6,499895 ;   37,59
810,53 ; 250,04 ;   7,042553 ;   40,42
812,53 ; 249,95 ;   4,748651 ;   27,89
814,54 ; 249,95 ;   7,380910 ;   42,91
816,54 ; 249,98 ;   6,344060 ;   36,63
818,54 ; 249,91 ;   5,800951 ;   33,30
820,54 ; 250,00 ;   7,200890 ;   41,24
822,54 ; 250,08 ;   4,925500 ;   28,76
824,54 ; 249,95 ;   4,924505 ;   28,96
826,54 ; 250,06 ;   8,077484 ;   46,76
828,54 ; 250,10 ;   4,408424 ;   25,89
830,55 ; 249,98 ;   5,461203 ;   31,99
832,55 ; 249,97 ;   7,919704 ;   45,95
834,55 ; 249,95 ;   6,338361 ;   36,50
836,55 ; 250,00 ;   6,501393 ;   37,22
838,55 ; 249,97 ;   5,463041 ;   31,91
840,55 ; 249,98 ;   6,679267 ;   38,41
842,55 ; 250,08 ;   6,161944 ;   35,21
844,56 ; 250,08 ;   4,761961 ;   27,06
846,56 ; 249,98 ;   6,165029 ;   35,28
848,56 ; 250,00 ;   7,736734 ;   44,05
850,56 ; 249,97 ;   5,804792 ;   33,80
852,56 ; 250,00 ;   6,682613 ;   38,40
854,56 ; 249,97 ;   5,806105 ;   33,17
856,56 ; 249,99 ;   6,681491 ;   38,40
858,56 ; 249,95 ;   5,802407 ;   33,85
860,57 ; 249,95 ;   6,858818 ;   39,13
862,57 ; 249,95 ;   6,161048 ;   35,97
864,57 ; 249,97 ;   6,165559 ;   35,97
866,57 ; 250,02 ;   5,980758 ;   34,63
868,57 ; 250,02 ;   5,464394 ;   31,17
870,57 ; 250,00 ;   6,163554 ;   35,59
872,57 ; 250,00 ;   6,516018 ;   37,62
874,58 ; 250,00 ;   6,162552 ;   35,72
876,58 ; 250,00 ;   6,162491 ;   35,72
878,58 ; 250,06 ;   6,163279 ;   35,72
880,58 ; 249,95 ;   5,285021 ;   30,31
882,58 ; 250,02 ;   7,738466 ;   44,82
