Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   5.40 I: 120.00 D:  30.00 Tensão:6.411 V Temperatura ambiente:     25.22ºC
318,22 ; 249,91 ;   6,556796 ;   41,05
320,22 ; 249,95 ;   7,189513 ;   45,91
322,22 ; 250,04 ;   5,746818 ;   36,89
324,23 ; 249,95 ;   4,950097 ;   31,32
326,23 ; 249,99 ;   7,495528 ;   47,02
328,23 ; 249,98 ;   5,582118 ;   35,38
330,23 ; 250,04 ;   6,393269 ;   40,52
332,23 ; 249,97 ;   5,279609 ;   33,86
334,23 ; 250,05 ;   7,024343 ;   44,99
336,23 ; 249,95 ;   5,113421 ;   32,55
338,24 ; 249,95 ;   7,495464 ;   47,64
340,24 ; 249,99 ;   6,234172 ;   39,43
342,24 ; 249,98 ;   5,586394 ;   35,38
344,24 ; 249,98 ;   6,377798 ;   40,53
346,24 ; 249,98 ;   6,212727 ;   39,27
348,24 ; 249,99 ;   6,235402 ;   39,27
350,24 ; 249,95 ;   5,907970 ;   37,92
352,24 ; 249,95 ;   6,704810 ;   42,56
354,25 ; 250,02 ;   6,378313 ;   40,08
356,25 ; 249,97 ;   5,272808 ;   33,37
358,25 ; 250,00 ;   6,862227 ;   43,11
360,25 ; 249,99 ;   5,744694 ;   36,62
362,25 ; 250,02 ;   6,236181 ;   39,83
364,25 ; 249,98 ;   5,905707 ;   37,17
366,25 ; 249,99 ;   6,704116 ;   42,44
368,26 ; 250,05 ;   5,908703 ;   37,93
370,26 ; 250,00 ;   5,420250 ;   34,47
372,26 ; 250,04 ;   6,703524 ;   42,95
374,26 ; 249,99 ;   5,600824 ;   35,78
376,26 ; 249,99 ;   6,701570 ;   42,99
378,26 ; 249,93 ;   6,234277 ;   39,19
380,26 ; 250,00 ;   7,013458 ;   44,59
382,27 ; 250,02 ;   5,259002 ;   33,47
384,27 ; 249,93 ;   5,907926 ;   37,80
386,27 ; 249,97 ;   7,337895 ;   46,49
388,27 ; 249,98 ;   5,745453 ;   36,17
390,27 ; 250,05 ;   6,069395 ;   38,66
392,27 ; 250,05 ;   5,257924 ;   33,22
394,27 ; 249,95 ;   6,053458 ;   38,90
396,28 ; 250,09 ;   7,500989 ;   47,68
398,28 ; 250,02 ;   4,318755 ;   27,31
400,28 ; 249,93 ;   7,030192 ;   44,76
402,28 ; 249,91 ;   7,337855 ;   46,50
404,28 ; 249,97 ;   6,397339 ;   40,89
406,28 ; 250,02 ;   5,442582 ;   34,91
408,28 ; 250,02 ;   5,583583 ;   35,29
410,29 ; 250,06 ;   6,239047 ;   39,08
412,29 ; 249,95 ;   5,588677 ;   35,03
414,29 ; 249,97 ;   7,653400 ;   48,95
416,29 ; 249,99 ;   5,918190 ;   37,44
418,29 ; 249,95 ;   5,922278 ;   37,31
420,29 ; 250,05 ;   6,874372 ;   43,26
422,29 ; 249,95 ;   4,800200 ;   30,70
424,30 ; 250,00 ;   7,516748 ;   47,69
426,30 ; 249,95 ;   5,285954 ;   34,75
428,30 ; 249,93 ;   6,883968 ;   43,23
430,30 ; 249,99 ;   6,556917 ;   41,46
432,30 ; 249,91 ;   5,427625 ;   34,17
434,30 ; 249,97 ;   7,354622 ;   46,66
436,30 ; 249,99 ;   5,430673 ;   34,31
438,31 ; 249,98 ;   5,922387 ;   37,34
440,31 ; 250,05 ;   6,394072 ;   40,59
442,31 ; 250,02 ;   5,288660 ;   33,25
444,31 ; 250,02 ;   6,397994 ;   40,96
446,31 ; 250,04 ;   6,233985 ;   39,74
448,31 ; 249,99 ;   5,905909 ;   37,08
450,31 ; 250,04 ;   6,887340 ;   43,03
452,31 ; 250,10 ;   5,615444 ;   35,18
454,32 ; 249,95 ;   5,274314 ;   33,57
456,32 ; 250,00 ;   8,302889 ;   52,12
458,32 ; 250,02 ;   5,436572 ;   34,75
460,32 ; 250,09 ;   5,931160 ;   37,83
462,32 ; 250,05 ;   5,276403 ;   33,02
464,32 ; 250,09 ;   6,710462 ;   42,08
466,32 ; 250,02 ;   5,600169 ;   35,53
468,33 ; 249,98 ;   7,035163 ;   44,76
470,33 ; 249,97 ;   6,726879 ;   42,45
472,33 ; 250,00 ;   6,253425 ;   39,97
474,33 ; 249,97 ;   5,763177 ;   36,63
476,33 ; 249,98 ;   6,565647 ;   41,86
478,33 ; 250,02 ;   6,072612 ;   38,66
480,33 ; 250,00 ;   5,605248 ;   35,25
482,34 ; 250,02 ;   6,562085 ;   41,06
484,34 ; 250,05 ;   5,930967 ;   37,14
486,34 ; 250,04 ;   5,926391 ;   37,01
488,34 ; 250,05 ;   6,238890 ;   39,58
490,34 ; 250,05 ;   6,072794 ;   38,27
492,34 ; 250,04 ;   6,091584 ;   38,90
494,34 ; 250,09 ;   6,256358 ;   39,57
496,35 ; 250,04 ;   5,458596 ;   34,88
498,35 ; 249,99 ;   6,726478 ;   42,72
500,35 ; 250,05 ;   6,727564 ;   42,97
502,35 ; 249,98 ;   5,458548 ;   34,45
504,35 ; 250,08 ;   7,034467 ;   44,95
506,35 ; 250,10 ;   4,803824 ;   30,49
508,35 ; 250,02 ;   5,765724 ;   36,67
510,36 ; 250,02 ;   7,196609 ;   45,31
512,36 ; 250,04 ;   6,093031 ;   38,99
514,36 ; 250,00 ;   5,913335 ;   37,63
516,36 ; 249,98 ;   6,728229 ;   42,27
518,36 ; 249,99 ;   6,565234 ;   41,13
520,36 ; 249,98 ;   5,909085 ;   37,89
522,36 ; 249,98 ;   6,401799 ;   40,50
524,36 ; 250,09 ;   6,238799 ;   39,24
526,37 ; 250,05 ;   4,639523 ;   29,79
528,37 ; 250,00 ;   6,707691 ;   42,01
530,37 ; 249,97 ;   6,706548 ;   42,90
532,37 ; 250,02 ;   6,557269 ;   41,81
534,37 ; 249,99 ;   5,451729 ;   34,55
