Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   3.00 I: 118.00 D:  29.50 Tensão:9.504 V Temperatura ambiente:     23.70ºC
940,56 ; 300,01 ;   6,373747 ;   18,33
942,56 ; 299,95 ;   7,410620 ;   21,05
944,56 ; 299,94 ;   8,441918 ;   24,69
946,56 ; 299,96 ;   7,725240 ;   22,30
948,56 ; 299,95 ;   7,046392 ;   20,85
950,56 ; 299,95 ;   7,763974 ;   22,63
952,57 ; 299,94 ;   7,399088 ;   21,94
954,57 ; 299,95 ;   7,730519 ;   22,31
956,57 ; 299,91 ;   7,402337 ;   21,60
958,57 ; 300,02 ;   8,083343 ;   23,43
960,57 ; 299,92 ;   6,010392 ;   17,25
962,57 ; 299,89 ;   9,158082 ;   26,17
964,57 ; 299,94 ;   8,121905 ;   23,50
966,57 ; 299,95 ;   6,695622 ;   19,91
968,57 ; 299,98 ;   7,403168 ;   21,62
970,58 ; 299,96 ;   7,045174 ;   20,12
972,58 ; 299,95 ;   7,757627 ;   22,96
974,58 ; 299,96 ;   7,765186 ;   22,66
976,58 ; 299,87 ;   7,400244 ;   21,23
978,58 ; 299,91 ;   9,121777 ;   26,36
980,58 ; 300,02 ;   7,045930 ;   20,00
982,58 ; 299,94 ;   6,008713 ;   17,28
984,58 ; 299,90 ;   8,798135 ;   25,46
986,58 ; 299,96 ;   8,123674 ;   23,86
988,59 ; 299,90 ;   6,691242 ;   19,18
990,59 ; 299,91 ;   8,444178 ;   24,90
992,59 ; 299,92 ;   7,403249 ;   21,41
994,59 ; 299,89 ;   7,404020 ;   21,73
996,59 ; 299,98 ;   8,117663 ;   23,56
998,59 ; 300,08 ;   6,014074 ;   17,75
1000,59 ; 300,03 ;   6,017149 ;   17,47
1002,59 ; 299,98 ;   8,116983 ;   23,82
1004,60 ; 299,95 ;   8,121318 ;   23,97
1006,60 ; 299,91 ;   8,087050 ;   23,74
1008,60 ; 299,95 ;   8,082687 ;   23,49
1010,60 ; 299,97 ;   7,046688 ;   20,64
1012,60 ; 299,92 ;   7,046663 ;   20,91
1014,60 ; 299,88 ;   8,442549 ;   24,17
1016,60 ; 299,95 ;   8,441114 ;   24,31
1018,60 ; 299,94 ;   6,330768 ;   18,92
1020,60 ; 299,98 ;   7,770770 ;   22,41
1022,61 ; 299,90 ;   6,696492 ;   19,85
1024,61 ; 299,92 ;   8,799810 ;   25,98
1026,61 ; 299,92 ;   7,404275 ;   21,08
1028,61 ; 299,92 ;   7,764615 ;   22,12
1030,61 ; 299,91 ;   7,732527 ;   22,12
1032,61 ; 299,98 ;   7,754835 ;   22,50
1034,61 ; 299,88 ;   6,373941 ;   18,83
1036,61 ; 299,87 ;   9,514867 ;   27,11
1038,61 ; 299,89 ;   7,761199 ;   22,65
1040,62 ; 299,99 ;   7,371588 ;   21,21
1042,62 ; 299,95 ;   6,014667 ;   17,45
1044,62 ; 299,96 ;   8,442351 ;   24,16
1046,62 ; 299,92 ;   7,405388 ;   21,35
1048,62 ; 300,01 ;   8,085865 ;   23,88
1050,62 ; 299,96 ;   6,326379 ;   18,10
1052,62 ; 299,95 ;   8,478933 ;   24,11
1054,62 ; 299,95 ;   7,766748 ;   22,78
