Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:  12.50 I: 100.00 D:  23.80 Tensão:5.233 V
498,13 ; 299,88 ;   8,228544 ;   84,79
500,16 ; 299,98 ;   9,031879 ;   92,26
502,20 ; 299,90 ;   6,684516 ;   68,04
504,23 ; 299,95 ;   9,513356 ;   97,72
506,26 ; 299,96 ;   7,581577 ;   77,71
508,30 ; 299,92 ;   8,062813 ;   82,10
510,33 ; 299,92 ;   8,864962 ;   90,61
512,36 ; 299,92 ;   8,262595 ;   84,91
514,40 ; 299,99 ;   8,274720 ;   84,93
516,43 ; 299,95 ;   7,197365 ;   73,77
518,46 ; 299,90 ;   8,961190 ;   91,51
520,50 ; 299,96 ;   9,055706 ;   92,12
522,53 ; 299,96 ;   7,376784 ;   75,34
524,56 ; 299,94 ;   8,264948 ;   84,50
526,60 ; 299,97 ;   8,666896 ;   88,24
528,63 ; 299,95 ;   7,773153 ;   79,86
530,66 ; 299,97 ;   8,671122 ;   88,17
532,70 ; 299,95 ;   7,984333 ;   81,02
534,73 ; 299,99 ;   8,668482 ;   88,19
536,76 ; 299,94 ;   7,584433 ;   77,32
538,80 ; 299,96 ;   9,060961 ;   92,88
540,83 ; 299,98 ;   7,974216 ;   81,16
542,86 ; 299,95 ;   7,877782 ;   80,88
544,89 ; 300,02 ;   8,869833 ;   90,52
546,93 ; 299,90 ;   7,191741 ;   73,63
548,96 ; 299,98 ;   10,038414 ;  102,55
550,99 ; 299,92 ;   6,990978 ;   71,77
553,03 ; 299,97 ;   9,245362 ;   94,29
555,06 ; 299,99 ;   7,580020 ;   77,71
557,09 ; 300,05 ;   7,867798 ;   80,84
559,13 ; 299,94 ;   7,265862 ;   74,34
561,16 ; 299,99 ;   10,011826 ;  102,11
563,19 ; 300,08 ;   7,491886 ;   76,28
565,23 ; 299,99 ;   6,883460 ;   70,61
567,26 ; 300,04 ;   9,429665 ;   96,83
569,29 ; 299,94 ;   7,480746 ;   76,80
571,33 ; 299,98 ;   9,744872 ;   99,81
573,36 ; 299,96 ;   7,587312 ;   77,51
575,39 ; 300,05 ;   8,662697 ;   88,10
577,43 ; 299,96 ;   6,788051 ;   69,77
579,46 ; 300,01 ;   9,639016 ;   98,39
581,49 ; 299,94 ;   7,592957 ;   77,22
583,52 ; 300,02 ;   9,347194 ;   95,26
585,56 ; 299,99 ;   7,092818 ;   72,56
587,59 ; 299,99 ;   8,561015 ;   87,72
589,62 ; 299,97 ;   8,259618 ;   84,29
591,66 ; 299,96 ;   8,658867 ;   88,02
593,69 ; 299,98 ;   8,371433 ;   85,84
595,72 ; 299,96 ;   7,877460 ;   80,98
597,76 ; 300,02 ;   8,649872 ;   88,14
599,79 ; 300,02 ;   7,481604 ;   76,02
601,82 ; 300,03 ;   8,263725 ;   84,02
603,86 ; 299,97 ;   7,974173 ;   81,53
605,89 ; 299,98 ;   9,139685 ;   93,75
607,92 ; 300,06 ;   8,080483 ;   82,13
609,96 ; 299,98 ;   6,994097 ;   71,99
611,99 ; 300,06 ;   9,330443 ;   95,84
614,02 ; 300,03 ;   6,987885 ;   71,99
616,06 ; 300,06 ;   8,641040 ;   88,37
618,09 ; 300,05 ;   7,678400 ;   78,82
620,12 ; 300,03 ;   8,276433 ;   84,62
622,16 ; 299,98 ;   8,562324 ;   87,19
624,19 ; 299,97 ;   8,946562 ;   91,21
626,22 ; 299,96 ;   8,467189 ;   86,84
628,26 ; 299,96 ;   8,350713 ;   85,80
630,29 ; 300,02 ;   8,255123 ;   84,67
632,32 ; 300,01 ;   7,376551 ;   75,98
634,35 ; 299,94 ;   8,375703 ;   85,22
636,39 ; 299,95 ;   9,356881 ;   95,25
638,42 ; 300,05 ;   8,186149 ;   83,74
640,45 ; 300,08 ;   6,603086 ;   67,51
642,49 ; 300,03 ;   7,754456 ;   79,76
644,52 ; 299,99 ;   8,883194 ;   90,63
646,55 ; 300,01 ;   8,774574 ;   89,98
648,59 ; 299,99 ;   7,973092 ;   81,78
650,62 ; 299,99 ;   8,459404 ;   86,55
652,65 ; 299,96 ;   8,270643 ;   84,26
654,69 ; 299,96 ;   8,744079 ;   89,24
656,72 ; 299,98 ;   8,276277 ;   84,67
658,75 ; 300,06 ;   7,868547 ;   80,95
660,79 ; 299,97 ;   6,982805 ;   71,97
662,82 ; 299,98 ;   9,623164 ;   98,29
664,85 ; 300,03 ;   8,086804 ;   82,09
666,89 ; 299,98 ;   7,482465 ;   76,93
668,92 ; 300,02 ;   8,952648 ;   91,24
670,95 ; 299,90 ;   7,784830 ;   79,41
672,98 ; 299,98 ;   10,021084 ;  102,61
675,02 ; 299,97 ;   7,011038 ;   71,82
677,05 ; 299,99 ;   8,465914 ;   86,89
679,08 ; 299,99 ;   7,880958 ;   80,88
681,12 ; 299,92 ;   8,265345 ;   84,32
683,15 ; 299,95 ;   9,373087 ;   95,50
685,18 ; 299,92 ;   7,973582 ;   81,50
687,22 ; 299,98 ;   8,669178 ;   88,68
689,25 ; 300,08 ;   7,372013 ;   75,33
691,28 ; 300,08 ;   6,795775 ;   69,55
693,32 ; 300,05 ;   8,173275 ;   83,26
695,35 ; 300,03 ;   8,468962 ;   86,97
697,38 ; 299,99 ;   8,566786 ;   87,26
699,42 ; 300,02 ;   8,864303 ;   90,03
701,45 ; 300,01 ;   7,884045 ;   80,59
703,48 ; 299,98 ;   8,387822 ;   85,26
705,52 ; 299,92 ;   8,575552 ;   87,84
707,55 ; 300,02 ;   9,277195 ;   94,36
709,58 ; 299,92 ;   6,908762 ;   70,31
711,61 ; 300,04 ;   9,649766 ;   98,94
713,65 ; 300,04 ;   6,517160 ;   66,60
715,68 ; 300,02 ;   8,175455 ;   83,74
717,71 ; 299,97 ;   8,571980 ;   87,46
719,75 ; 300,01 ;   8,983962 ;   91,48
721,78 ; 300,05 ;   7,702322 ;   78,42
