Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:  12.50 I: 100.00 D:  23.80 Tensão:5.233 V
386,34 ; 299,91 ;   9,747008 ;   99,49
388,37 ; 299,91 ;   7,889348 ;   80,93
390,40 ; 299,99 ;   8,276899 ;   84,38
392,44 ; 299,99 ;   7,000364 ;   71,98
394,47 ; 299,95 ;   8,172257 ;   83,41
396,50 ; 299,92 ;   8,867524 ;   90,87
398,54 ; 299,91 ;   8,581139 ;   87,75
400,57 ; 300,02 ;   8,390001 ;   85,59
402,60 ; 299,98 ;   6,714426 ;   68,30
404,64 ; 300,02 ;   8,694116 ;   88,14
406,67 ; 300,04 ;   7,705397 ;   78,60
408,70 ; 300,03 ;   7,797117 ;   79,44
410,74 ; 299,99 ;   8,292982 ;   84,10
412,77 ; 299,99 ;   8,787200 ;   89,16
414,80 ; 300,04 ;   8,204926 ;   83,45
416,84 ; 300,08 ;   7,416407 ;   76,00
418,87 ; 300,06 ;   7,508096 ;   76,63
420,90 ; 300,06 ;   8,303264 ;   84,81
422,94 ; 300,05 ;   8,101423 ;   82,51
424,97 ; 300,04 ;   8,201787 ;   83,74
427,00 ; 300,05 ;   8,393029 ;   85,07
429,04 ; 300,01 ;   7,901595 ;   80,28
431,07 ; 300,06 ;   8,889433 ;   90,01
433,10 ; 299,99 ;   7,313593 ;   74,45
435,14 ; 300,06 ;   9,185078 ;   93,62
437,17 ; 300,04 ;   7,116053 ;   72,15
439,20 ; 299,97 ;   8,499117 ;   86,15
441,24 ; 300,05 ;   9,193349 ;   93,90
443,27 ; 299,99 ;   6,811779 ;   69,95
445,30 ; 300,08 ;   9,087718 ;   92,45
447,34 ; 299,99 ;   6,816222 ;   69,64
449,37 ; 300,06 ;   9,382375 ;   95,86
451,40 ; 300,09 ;   7,116505 ;   72,11
453,44 ; 300,06 ;   7,706240 ;   78,65
455,47 ; 300,06 ;   8,391750 ;   85,78
457,50 ; 300,08 ;   8,097761 ;   82,34
459,54 ; 299,99 ;   7,799190 ;   79,84
461,57 ; 300,09 ;   9,360145 ;   95,78
463,60 ; 300,02 ;   6,689514 ;   68,29
465,64 ; 300,13 ;   9,132978 ;   93,17
467,67 ; 300,04 ;   6,398886 ;   65,48
469,70 ; 300,04 ;   9,351993 ;   95,12
471,74 ; 300,04 ;   8,079768 ;   82,54
473,77 ; 299,99 ;   8,087409 ;   82,53
475,80 ; 300,09 ;   8,784090 ;   89,97
477,84 ; 300,01 ;   6,711144 ;   68,21
479,87 ; 300,02 ;   9,269280 ;   94,33
481,90 ; 300,05 ;   7,992514 ;   81,65
483,94 ; 300,04 ;   7,497705 ;   76,58
485,97 ; 300,04 ;   8,286196 ;   84,76
488,00 ; 300,05 ;   8,101017 ;   82,47
490,04 ; 299,97 ;   7,810312 ;   79,97
492,07 ; 300,06 ;   9,382032 ;   95,91
494,10 ; 299,91 ;   6,721158 ;   68,44
496,14 ; 300,03 ;   10,379194 ;  105,76
498,17 ; 300,06 ;   6,428708 ;   65,42
500,20 ; 300,03 ;   7,609050 ;   77,58
502,24 ; 300,06 ;   8,605439 ;   87,11
504,27 ; 299,99 ;   7,609431 ;   77,56
506,30 ; 300,05 ;   9,192994 ;   93,29
508,34 ; 300,03 ;   7,213596 ;   73,07
510,37 ; 300,09 ;   8,396158 ;   85,93
512,40 ; 299,97 ;   7,216746 ;   73,79
514,44 ; 299,99 ;   9,880383 ;  100,41
516,47 ; 299,99 ;   7,811088 ;   79,54
518,50 ; 300,03 ;   8,101773 ;   82,98
520,54 ; 300,05 ;   7,517049 ;   76,76
522,57 ; 299,94 ;   7,710554 ;   78,74
