Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:  12.50 I: 100.00 D:  23.80 Tensão:5.233 V
788,92 ; 299,99 ;   8,790375 ;   89,86
790,95 ; 300,04 ;   8,486354 ;   86,72
792,98 ; 300,01 ;   7,407668 ;   75,84
795,02 ; 299,98 ;   8,588794 ;   87,66
797,05 ; 300,03 ;   8,496053 ;   86,81
799,08 ; 300,01 ;   7,408608 ;   75,93
801,12 ; 299,95 ;   8,497058 ;   86,51
803,15 ; 299,98 ;   9,182803 ;   93,01
805,18 ; 300,03 ;   7,610479 ;   77,68
807,22 ; 299,97 ;   7,398104 ;   75,94
809,25 ; 299,91 ;   9,083640 ;   92,73
811,28 ; 299,94 ;   9,086252 ;   92,29
813,32 ; 300,03 ;   7,897447 ;   80,58
815,35 ; 300,05 ;   6,815612 ;   69,12
817,38 ; 300,08 ;   7,804542 ;   79,10
819,42 ; 300,03 ;   7,705223 ;   78,78
821,45 ; 300,06 ;   8,793475 ;   89,65
823,48 ; 300,06 ;   7,605538 ;   77,81
825,52 ; 300,05 ;   8,106068 ;   82,37
827,55 ; 300,01 ;   8,196982 ;   83,59
829,58 ; 300,03 ;   8,795142 ;   89,90
831,62 ; 300,01 ;   7,807442 ;   79,31
833,65 ; 299,99 ;   8,493393 ;   86,45
835,68 ; 300,01 ;   8,393256 ;   85,51
837,72 ; 299,98 ;   7,910019 ;   80,74
839,75 ; 299,97 ;   8,505773 ;   86,75
841,78 ; 300,02 ;   8,405885 ;   85,81
843,82 ; 299,96 ;   7,516917 ;   76,08
845,85 ; 300,01 ;   8,990625 ;   91,63
847,88 ; 300,04 ;   7,516005 ;   76,18
849,92 ; 300,01 ;   7,714772 ;   78,07
851,95 ; 299,98 ;   8,594624 ;   87,60
853,98 ; 300,01 ;   8,504134 ;   86,76
856,02 ; 300,05 ;   7,805396 ;   79,60
858,05 ; 300,01 ;   7,412280 ;   75,58
860,08 ; 300,05 ;   8,791052 ;   89,88
862,12 ; 300,10 ;   7,411265 ;   75,56
864,15 ; 300,01 ;   7,309235 ;   74,95
866,18 ; 300,05 ;   9,475959 ;   96,70
868,22 ; 300,04 ;   7,399420 ;   75,52
