Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:  12.50 I: 100.00 D:  23.80 Tensão:5.233 V
734,02 ; 299,97 ;   8,325884 ;   84,57
736,05 ; 299,98 ;   8,823368 ;   89,73
738,09 ; 300,04 ;   7,932064 ;   80,40
740,12 ; 300,08 ;   7,234171 ;   73,99
742,15 ; 300,02 ;   7,436432 ;   75,76
744,19 ; 300,02 ;   9,024326 ;   91,40
746,22 ; 300,05 ;   8,134937 ;   82,25
748,25 ; 300,03 ;   7,536720 ;   76,03
750,29 ; 299,97 ;   8,435521 ;   85,46
752,32 ; 299,97 ;   9,024539 ;   91,98
754,35 ; 299,97 ;   8,126942 ;   82,83
756,39 ; 300,02 ;   8,135656 ;   82,84
758,42 ; 299,97 ;   7,439577 ;   75,39
760,45 ; 299,97 ;   8,830018 ;   89,70
762,49 ; 300,02 ;   8,135529 ;   82,85
764,52 ; 300,04 ;   7,435240 ;   75,40
766,55 ; 299,98 ;   7,730650 ;   78,53
768,59 ; 300,03 ;   8,923615 ;   90,65
770,62 ; 300,08 ;   7,438278 ;   75,20
772,65 ; 300,04 ;   7,344430 ;   74,59
774,69 ; 300,05 ;   8,630372 ;   87,65
776,72 ; 300,08 ;   7,831481 ;   79,43
778,75 ; 300,03 ;   7,638833 ;   77,98
780,79 ; 300,15 ;   8,721260 ;   88,85
782,82 ; 299,97 ;   6,244220 ;   63,34
784,85 ; 299,97 ;   10,805062 ;  109,03
786,89 ; 299,97 ;   8,127072 ;   82,74
788,92 ; 300,05 ;   8,135468 ;   82,75
790,95 ; 299,98 ;   6,849848 ;   69,09
792,99 ; 300,01 ;   9,124578 ;   92,83
795,02 ; 300,02 ;   7,732071 ;   78,82
797,05 ; 300,03 ;   8,032301 ;   81,00
799,09 ; 299,96 ;   7,832540 ;   79,66
801,12 ; 300,04 ;   9,226819 ;   93,12
803,15 ; 299,96 ;   6,949933 ;   70,41
805,19 ; 300,02 ;   9,326947 ;   94,27
807,22 ; 300,02 ;   7,344409 ;   74,14
809,25 ; 300,02 ;   8,134898 ;   82,14
811,29 ; 299,98 ;   8,133652 ;   82,14
813,32 ; 299,98 ;   8,627204 ;   87,10
815,35 ; 299,99 ;   8,131245 ;   82,54
817,39 ; 299,96 ;   8,024184 ;   81,30
819,42 ; 299,97 ;   8,630567 ;   87,41
821,45 ; 299,92 ;   8,031295 ;   81,61
823,49 ; 299,96 ;   8,921768 ;   90,21
825,52 ; 300,06 ;   7,639283 ;   77,16
827,55 ; 300,01 ;   6,545849 ;   66,73
829,59 ; 300,02 ;   8,922706 ;   90,27
831,62 ; 300,03 ;   8,031924 ;   81,03
833,65 ; 300,14 ;   7,831657 ;   79,68
835,69 ; 299,95 ;   6,351671 ;   64,56
837,72 ; 300,05 ;   10,900031 ;  111,59
839,75 ; 300,01 ;   6,276479 ;   65,64
841,79 ; 300,05 ;   8,597451 ;   89,09
843,82 ; 300,05 ;   7,136913 ;   74,77
845,85 ; 299,95 ;   7,825247 ;   81,61
847,89 ; 299,99 ;   9,499977 ;   99,00
849,92 ; 299,85 ;   7,261520 ;   75,55
851,95 ; 298,52 ;   10,095479 ;  104,79
853,99 ; 296,16 ;   12,014361 ;  125,00
856,02 ; 293,65 ;   12,030040 ;  125,00
858,05 ; 291,13 ;   12,034891 ;  125,00
860,09 ; 288,80 ;   11,943626 ;  125,00
862,12 ; 286,84 ;   11,913298 ;  125,00
864,15 ; 285,04 ;   11,916920 ;  125,00
866,19 ; 283,53 ;   11,909822 ;  125,00
868,22 ; 282,21 ;   11,908890 ;  125,00
870,25 ; 280,99 ;   11,910232 ;  125,00
872,29 ; 280,02 ;   11,882836 ;  125,00
874,32 ; 279,14 ;   11,874067 ;  125,00
876,35 ; 278,39 ;   11,888049 ;  125,00
878,39 ; 277,84 ;   11,881984 ;  125,00
880,42 ; 277,30 ;   11,879067 ;  125,00
882,45 ; 276,80 ;   11,863758 ;  125,00
884,49 ; 276,48 ;   11,858739 ;  125,00
886,52 ; 276,15 ;   11,859167 ;  125,00
888,55 ; 275,98 ;   11,865316 ;  125,00
