Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   3.00 I: 118.00 D:  29.50 Tensão:9.482 V Temperatura ambiente:     23.61ºC
346,20 ; 300,04 ;   8,107965 ;   23,88
348,20 ; 299,94 ;   6,679276 ;   19,15
350,21 ; 299,98 ;   9,488509 ;   27,40
352,21 ; 299,97 ;   7,032699 ;   20,70
354,21 ; 300,03 ;   8,104887 ;   23,51
356,21 ; 300,04 ;   6,716896 ;   19,87
358,21 ; 300,02 ;   7,706991 ;   22,26
360,21 ; 300,05 ;   8,105513 ;   23,71
362,21 ; 299,97 ;   7,039988 ;   20,83
364,21 ; 299,96 ;   9,105285 ;   26,62
366,22 ; 300,03 ;   8,071446 ;   23,19
368,22 ; 299,95 ;   6,677906 ;   19,52
370,22 ; 300,09 ;   9,148886 ;   26,69
372,22 ; 299,99 ;   5,608412 ;   16,24
374,22 ; 299,97 ;   9,110749 ;   26,89
376,22 ; 299,98 ;   8,068344 ;   23,85
378,22 ; 300,01 ;   7,751428 ;   22,08
380,22 ; 300,01 ;   7,388188 ;   21,66
382,22 ; 299,99 ;   7,717633 ;   22,70
384,23 ; 299,95 ;   8,066075 ;   23,44
386,23 ; 299,98 ;   8,459278 ;   24,96
388,23 ; 299,96 ;   7,388592 ;   21,04
390,23 ; 299,99 ;   8,070494 ;   23,88
392,23 ; 300,05 ;   7,395761 ;   21,37
394,23 ; 300,05 ;   6,677856 ;   19,80
396,23 ; 300,02 ;   7,753813 ;   22,56
398,23 ; 299,92 ;   8,430884 ;   24,40
400,24 ; 300,03 ;   9,456748 ;   27,11
402,24 ; 300,01 ;   5,995528 ;   17,79
404,24 ; 299,98 ;   8,069741 ;   23,74
406,24 ; 300,06 ;   8,066958 ;   23,81
408,24 ; 300,01 ;   6,682425 ;   19,08
410,24 ; 299,98 ;   8,819168 ;   25,12
412,24 ; 299,94 ;   8,104885 ;   23,80
414,24 ; 299,99 ;   8,463653 ;   24,98
416,25 ; 300,02 ;   7,038734 ;   20,33
418,25 ; 299,95 ;   7,394649 ;   21,64
420,25 ; 300,05 ;   8,786421 ;   26,00
422,25 ; 300,05 ;   5,968120 ;   17,72
424,25 ; 299,98 ;   7,718263 ;   22,56
426,25 ; 299,98 ;   8,783954 ;   25,88
428,25 ; 299,96 ;   7,708703 ;   22,77
430,25 ; 300,01 ;   8,107049 ;   23,88
432,25 ; 300,01 ;   7,036655 ;   20,63
434,26 ; 299,98 ;   7,708626 ;   22,70
436,26 ; 300,03 ;   8,104502 ;   23,81
438,26 ; 300,01 ;   7,038645 ;   20,56
440,26 ; 299,96 ;   8,106618 ;   23,74
442,26 ; 299,92 ;   8,432430 ;   24,92
444,26 ; 299,90 ;   8,423331 ;   24,69
446,26 ; 299,89 ;   8,426415 ;   24,08
448,26 ; 299,97 ;   8,069473 ;   23,41
450,27 ; 299,98 ;   6,676015 ;   19,38
452,27 ; 300,03 ;   7,749012 ;   22,10
454,27 ; 300,03 ;   7,036510 ;   20,57
456,27 ; 299,88 ;   7,747711 ;   22,64
458,27 ; 300,05 ;   10,529301 ;   30,03
460,27 ; 300,01 ;   4,928449 ;   14,63
462,27 ; 300,03 ;   8,419192 ;   24,79
464,27 ; 300,03 ;   7,396034 ;   21,61
466,27 ; 300,02 ;   7,743551 ;   22,64
468,28 ; 300,01 ;   8,070872 ;   23,38
470,28 ; 299,98 ;   8,098932 ;   23,06
472,28 ; 299,96 ;   8,108284 ;   23,82
474,28 ; 300,02 ;   8,064608 ;   23,89
476,28 ; 299,98 ;   7,036886 ;   20,27
478,28 ; 299,84 ;   8,425336 ;   24,17
480,28 ; 299,94 ;   10,181629 ;   29,43
482,28 ; 299,97 ;   6,317017 ;   18,79
484,29 ; 300,01 ;   7,391442 ;   21,46
486,29 ; 299,94 ;   7,388074 ;   21,00
488,29 ; 300,15 ;   9,145881 ;   26,05
490,29 ; 299,99 ;   4,214855 ;   12,97
492,29 ; 300,02 ;   10,170532 ;   29,68
494,29 ; 300,06 ;   7,357388 ;   21,66
496,29 ; 300,09 ;   7,035257 ;   20,49
498,29 ; 300,09 ;   7,387072 ;   21,45
500,29 ; 300,04 ;   7,716077 ;   22,48
502,30 ; 300,03 ;   8,428187 ;   24,69
