Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   3.00 I: 118.00 D:  29.50 Tensão:9.465 V Temperatura ambiente:     23.50ºC
340,20 ; 300,02 ;   7,735307 ;   22,60
342,20 ; 300,06 ;   6,704028 ;   19,63
344,20 ; 300,01 ;   7,028063 ;   20,52
346,20 ; 300,03 ;   8,771065 ;   25,18
348,21 ; 300,03 ;   7,388193 ;   21,65
350,21 ; 300,06 ;   7,699371 ;   22,69
352,21 ; 300,06 ;   7,384871 ;   21,21
354,21 ; 299,99 ;   7,733946 ;   22,59
356,21 ; 300,04 ;   8,776363 ;   25,91
358,21 ; 300,05 ;   7,024170 ;   20,58
360,21 ; 300,13 ;   7,381664 ;   21,91
362,21 ; 300,08 ;   6,668494 ;   19,28
364,21 ; 300,05 ;   8,417600 ;   24,60
366,22 ; 300,01 ;   8,054294 ;   23,63
368,22 ; 300,08 ;   8,448767 ;   24,80
370,22 ; 300,06 ;   6,670045 ;   19,41
372,22 ; 300,01 ;   8,065471 ;   23,25
374,22 ; 300,03 ;   8,743895 ;   25,14
376,22 ; 300,02 ;   7,384803 ;   21,62
378,22 ; 300,09 ;   8,060505 ;   23,39
380,22 ; 299,95 ;   6,667589 ;   19,37
382,23 ; 299,92 ;   10,162311 ;   29,12
384,23 ; 300,08 ;   8,413945 ;   24,02
386,23 ; 299,99 ;   5,278539 ;   15,59
388,23 ; 299,96 ;   9,123703 ;   26,57
390,23 ; 300,01 ;   8,418713 ;   24,24
392,23 ; 300,02 ;   7,024778 ;   20,65
394,23 ; 300,01 ;   7,699776 ;   22,35
396,23 ; 300,04 ;   8,095838 ;   23,07
398,24 ; 300,03 ;   7,380830 ;   21,24
400,24 ; 300,12 ;   7,740513 ;   22,99
402,24 ; 300,03 ;   6,310259 ;   18,58
404,24 ; 300,05 ;   9,131971 ;   26,44
406,24 ; 300,09 ;   7,382750 ;   21,53
408,24 ; 300,06 ;   7,388181 ;   21,09
410,24 ; 299,99 ;   8,058517 ;   23,57
412,24 ; 300,06 ;   8,772414 ;   25,86
414,24 ; 300,03 ;   6,702973 ;   19,42
416,25 ; 300,12 ;   8,410102 ;   24,01
418,25 ; 300,08 ;   6,313184 ;   18,56
420,25 ; 300,08 ;   8,416040 ;   24,20
422,25 ; 300,03 ;   7,740849 ;   22,47
424,25 ; 300,05 ;   8,414967 ;   24,68
426,25 ; 300,03 ;   7,345564 ;   21,50
428,25 ; 299,98 ;   8,094837 ;   23,64
430,25 ; 300,03 ;   8,449740 ;   24,82
432,26 ; 300,02 ;   7,025861 ;   20,53
434,26 ; 300,01 ;   8,100244 ;   23,34
436,26 ; 299,99 ;   8,056423 ;   23,02
438,26 ; 300,03 ;   8,059324 ;   23,41
440,26 ; 300,08 ;   7,025946 ;   20,87
442,26 ; 300,08 ;   7,023578 ;   20,38
444,26 ; 300,04 ;   7,699479 ;   22,45
446,26 ; 300,12 ;   8,416076 ;   24,29
448,26 ; 300,13 ;   6,311993 ;   18,87
450,27 ; 300,06 ;   7,386135 ;   21,95
452,27 ; 299,98 ;   8,774392 ;   25,25
454,27 ; 300,03 ;   9,134262 ;   26,17
456,27 ; 300,02 ;   7,026400 ;   20,50
458,27 ; 299,99 ;   8,063127 ;   23,31
460,27 ; 300,01 ;   8,056883 ;   23,73
462,27 ; 300,01 ;   7,377002 ;   21,95
464,27 ; 299,96 ;   7,745567 ;   22,64
466,28 ; 300,04 ;   8,412879 ;   24,86
468,28 ; 300,01 ;   6,675975 ;   19,10
470,28 ; 299,98 ;   8,416392 ;   24,03
472,28 ; 299,95 ;   8,062720 ;   23,75
474,28 ; 299,92 ;   8,414367 ;   24,56
476,28 ; 300,01 ;   8,061196 ;   23,95
478,28 ; 299,96 ;   6,317182 ;   18,85
480,28 ; 300,06 ;   8,419446 ;   24,87
482,28 ; 299,99 ;   5,990270 ;   17,99
484,29 ; 300,06 ;   8,768402 ;   25,81
486,29 ; 299,99 ;   6,705977 ;   19,37
488,29 ; 299,99 ;   8,774704 ;   25,80
490,29 ; 300,04 ;   7,732147 ;   22,69
492,29 ; 299,98 ;   7,027167 ;   20,48
494,29 ; 300,01 ;   8,769941 ;   25,13
496,29 ; 299,96 ;   7,383605 ;   21,61
498,29 ; 299,99 ;   8,415396 ;   24,86
500,30 ; 299,96 ;   7,345004 ;   21,31
502,30 ; 300,04 ;   8,416173 ;   24,17
504,30 ; 300,02 ;   6,671819 ;   19,10
506,30 ; 300,02 ;   8,063136 ;   23,66
508,30 ; 299,96 ;   7,698877 ;   22,62
510,30 ; 299,99 ;   8,777257 ;   25,21
512,30 ; 299,96 ;   7,347039 ;   21,31
514,30 ; 299,95 ;   8,416423 ;   24,17
516,31 ; 299,98 ;   8,052539 ;   23,53
518,31 ; 300,03 ;   7,027281 ;   21,00
520,31 ; 299,99 ;   7,028469 ;   20,51
522,31 ; 300,02 ;   8,415440 ;   24,43
524,31 ; 299,99 ;   7,341215 ;   21,59
526,31 ; 299,97 ;   8,099358 ;   23,74
528,31 ; 299,96 ;   8,098177 ;   23,81
530,31 ; 300,04 ;   8,059907 ;   23,14
532,31 ; 299,95 ;   6,665332 ;   19,11
534,32 ; 300,05 ;   9,126827 ;   26,99
536,32 ; 300,04 ;   5,995444 ;   17,68
538,32 ; 300,06 ;   8,092836 ;   23,25
540,32 ; 299,96 ;   7,385076 ;   21,45
542,32 ; 300,03 ;   9,482833 ;   27,28
544,32 ; 300,03 ;   6,666527 ;   19,47
546,32 ; 299,99 ;   7,741609 ;   22,58
548,32 ; 299,94 ;   8,418619 ;   24,42
550,32 ; 299,90 ;   8,773842 ;   25,28
552,33 ; 299,99 ;   8,414225 ;   24,71
554,33 ; 299,99 ;   6,310264 ;   18,56
556,33 ; 300,04 ;   7,740898 ;   22,70
558,33 ; 299,97 ;   7,025315 ;   20,49
560,33 ; 299,95 ;   8,738268 ;   25,88
562,33 ; 300,01 ;   8,055732 ;   23,88
564,33 ; 299,96 ;   6,672042 ;   19,90
566,33 ; 299,99 ;   8,421867 ;   24,88
568,34 ; 300,13 ;   7,381658 ;   21,33
570,34 ; 300,06 ;   5,631818 ;   16,43
572,34 ; 299,96 ;   8,770144 ;   25,25
574,34 ; 300,03 ;   9,451176 ;   27,29
576,34 ; 300,01 ;   6,705148 ;   19,47
578,34 ; 300,06 ;   8,058275 ;   23,69
580,34 ; 299,99 ;   7,026969 ;   20,07
582,34 ; 299,95 ;   8,771907 ;   25,81
584,35 ; 300,02 ;   8,415045 ;   24,91
586,35 ; 299,94 ;   6,669733 ;   19,52
588,35 ; 299,96 ;   9,133071 ;   26,32
590,35 ; 299,99 ;   7,374379 ;   21,76
592,35 ; 299,94 ;   7,383134 ;   21,32
