Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   5.40 I: 120.00 D:  30.00 Tensão:6.65 V Temperatura ambiente:     23.50ºC
318,20 ; 250,02 ;   6,393098 ;   37,61
320,20 ; 250,05 ;   6,903071 ;   40,98
322,20 ; 250,02 ;   6,040768 ;   35,79
324,20 ; 249,99 ;   6,900983 ;   40,38
326,20 ; 250,13 ;   6,723949 ;   39,88
328,20 ; 250,02 ;   4,322475 ;   25,82
330,21 ; 250,13 ;   7,934538 ;   46,65
332,21 ; 250,00 ;   5,023982 ;   29,01
334,21 ; 250,05 ;   8,272183 ;   48,03
336,21 ; 250,08 ;   5,689709 ;   33,86
338,21 ; 250,02 ;   5,866541 ;   34,95
340,21 ; 250,02 ;   7,239292 ;   42,20
342,21 ; 250,06 ;   6,374983 ;   37,77
344,21 ; 250,04 ;   5,865586 ;   34,39
346,22 ; 249,98 ;   6,723603 ;   39,57
348,22 ; 250,00 ;   7,412357 ;   43,07
350,22 ; 250,05 ;   6,023299 ;   35,99
352,22 ; 250,04 ;   5,691930 ;   33,84
354,22 ; 249,99 ;   6,567565 ;   38,30
356,22 ; 249,98 ;   7,078996 ;   41,72
358,22 ; 249,95 ;   6,728339 ;   39,27
360,22 ; 250,06 ;   6,901174 ;   40,71
362,23 ; 250,06 ;   4,847285 ;   28,06
364,23 ; 250,08 ;   6,374832 ;   37,54
366,23 ; 250,02 ;   6,213054 ;   36,18
368,23 ; 250,04 ;   7,253639 ;   42,84
370,23 ; 250,06 ;   6,042802 ;   35,76
372,23 ; 250,00 ;   6,041518 ;   35,62
374,23 ; 250,08 ;   7,233272 ;   42,92
376,23 ; 250,05 ;   5,355699 ;   31,11
378,24 ; 250,13 ;   6,899679 ;   40,13
380,24 ; 249,99 ;   5,177733 ;   30,84
382,24 ; 250,04 ;   8,269775 ;   48,63
384,24 ; 250,08 ;   5,686659 ;   33,83
386,24 ; 250,09 ;   5,864849 ;   34,24
388,24 ; 250,05 ;   6,216253 ;   36,72
390,24 ; 250,05 ;   6,899347 ;   40,72
392,24 ; 249,95 ;   6,369345 ;   37,56
394,25 ; 250,00 ;   7,761441 ;   45,66
396,25 ; 249,98 ;   5,863145 ;   34,02
398,25 ; 250,06 ;   6,722450 ;   39,84
400,25 ; 250,02 ;   5,177153 ;   30,52
402,25 ; 250,02 ;   7,056519 ;   41,52
404,25 ; 250,05 ;   6,371519 ;   37,05
406,25 ; 250,08 ;   6,037632 ;   35,65
408,25 ; 250,10 ;   5,864515 ;   34,85
410,26 ; 250,09 ;   6,036272 ;   35,34
412,26 ; 250,00 ;   6,548564 ;   38,58
414,26 ; 250,10 ;   7,584264 ;   44,74
416,26 ; 250,10 ;   4,828613 ;   29,00
418,26 ; 249,95 ;   6,390252 ;   37,21
420,26 ; 250,02 ;   8,597361 ;   50,04
422,26 ; 249,99 ;   5,530284 ;   32,62
424,26 ; 250,06 ;   6,721910 ;   39,70
